ID,UserId,SemesterId,Day,StartTime,EndTime,Course,Room,CreatedAt
"74cb6d5e-0f11-4ff0-b62f-697bc0c0aab3","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","10:00","11:20","Electrical Circuits II","702 Permanent Campus","Mon Aug 17 2026 19:09:01 GMT+0600 (Bangladesh Standard Time)"
"d3e29efa-8de7-4aa5-8906-9e0496fb68d9","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","10:00","11:20","Electrical Circuits II","702 Permanent Campus","Mon Aug 17 2026 19:09:02 GMT+0600 (Bangladesh Standard Time)"
"cc247db8-aaf1-4351-a498-3335ab548704","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","08:30","09:50","Electronics I","705 Permanent Campus","Mon Aug 17 2026 19:09:02 GMT+0600 (Bangladesh Standard Time)"
"45fbcdac-49d4-4911-9a88-9903858c060f","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","08:30","09:50","Electronics I","705 Permanent Campus","Mon Aug 17 2026 19:09:02 GMT+0600 (Bangladesh Standard Time)"
"8c1ac861-0d62-44cd-bf1c-d51d75c90e0e","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","09:00","11:30","Electrical Circuits II Laboratory","802 Permanent Campus","Mon Aug 17 2026 19:09:02 GMT+0600 (Bangladesh Standard Time)"
"4fc9ca64-925b-425c-bd83-507faf7188fa","a38d0fcf-3b34-4c24-9ad1-d020eedfbc09","ff447f26-970d-4ba2-83f5-065236e3dbde","Thu","11:30","14:00","Electronics I Laboratory","805 Permanent Campus","Mon Aug 17 2026 19:09:03 GMT+0600 (Bangladesh Standard Time)"
"69e0155e-0cdc-4a76-801c-dc31a6962c87","31dc5435-1957-43bc-b1bb-5f10acc66845","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","14:30","15:50","Structured Programming","302 Permanent Campus","Mon Aug 17 2026 19:09:06 GMT+0600 (Bangladesh Standard Time)"
"b0acffdb-1422-4392-aab2-38b7ef33302d","31dc5435-1957-43bc-b1bb-5f10acc66845","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","14:30","15:50","Structured Programming","302 Permanent Campus","Mon Aug 17 2026 19:09:06 GMT+0600 (Bangladesh Standard Time)"
"516e8710-dbae-4a92-8725-f27d52907651","31dc5435-1957-43bc-b1bb-5f10acc66845","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","10:00","12:30","Structured Programming Laboratory","522 Permanent Campus","Mon Aug 17 2026 19:09:06 GMT+0600 (Bangladesh Standard Time)"
"529f6ab3-e87e-4b62-aadf-8f9bbd189cef","31dc5435-1957-43bc-b1bb-5f10acc66845","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","10:00","11:20","English Reading and Writing","408 Permanent Campus","Mon Aug 17 2026 19:09:06 GMT+0600 (Bangladesh Standard Time)"
"acc4987d-fb06-4ec0-a15d-cf479ad3d65a","31dc5435-1957-43bc-b1bb-5f10acc66845","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","10:00","11:20","English Reading and Writing","408 Permanent Campus","Mon Aug 17 2026 19:09:07 GMT+0600 (Bangladesh Standard Time)"
"75484039-d6ba-4f7a-8446-38009876f9b6","36496b1e-15fa-4307-ab9a-b1b0ba737250","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","10:00","11:20","Theory of Computation","510 Permanent Campus","Mon Aug 17 2026 19:09:07 GMT+0600 (Bangladesh Standard Time)"
"0b16e016-c4d6-41be-a10c-0a758d1e0872","36496b1e-15fa-4307-ab9a-b1b0ba737250","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","10:00","11:20","Theory of Computation","510 Permanent Campus","Mon Aug 17 2026 19:09:07 GMT+0600 (Bangladesh Standard Time)"
"c2e13890-5ee9-4d48-be4d-cb101584071a","36496b1e-15fa-4307-ab9a-b1b0ba737250","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","11:30","12:50","Software Design Patterns","512 Permanent Campus","Mon Aug 17 2026 19:09:08 GMT+0600 (Bangladesh Standard Time)"
"8b9a4074-b9bc-4343-a565-573df9431a1b","36496b1e-15fa-4307-ab9a-b1b0ba737250","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","11:30","12:50","Software Design Patterns","512 Permanent Campus","Mon Aug 17 2026 19:09:08 GMT+0600 (Bangladesh Standard Time)"
"06994df5-18c6-43c2-8b62-b793ab4c0038","36496b1e-15fa-4307-ab9a-b1b0ba737250","ff447f26-970d-4ba2-83f5-065236e3dbde","Thu","09:00","11:30","Design Patterns Laboratory","922 Permanent Campus","Mon Aug 17 2026 19:09:08 GMT+0600 (Bangladesh Standard Time)"
"edb41ea4-419e-4ca5-93ba-aa420bb5eb37","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","11:11","13:40","Advanced Object Oriented Programming Laboratory","427 Permanent Campus","Mon Aug 17 2026 19:09:08 GMT+0600 (Bangladesh Standard Time)"
"5941f510-4f79-45f3-a678-2acbaf80b294","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","11:11","13:40","Software Engineering Laboratory","523 Permanent Campus","Mon Aug 17 2026 19:09:09 GMT+0600 (Bangladesh Standard Time)"
"4dfa3fc2-d08e-495a-a75f-038c3dcf3012","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","11:11","13:40","Operating Systems Laboratory","926 Permanent Campus","Mon Aug 17 2026 19:09:09 GMT+0600 (Bangladesh Standard Time)"
"9045b336-3d1e-43f4-8738-af679a6702b1","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","11:11","12:30","Data Mining","425 Permanent Campus","Mon Aug 17 2026 19:09:09 GMT+0600 (Bangladesh Standard Time)"
"224ed272-f60e-40d3-9991-3b77b984dab1","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","11:11","12:30","Data Mining","425 Permanent Campus","Mon Aug 17 2026 19:09:10 GMT+0600 (Bangladesh Standard Time)"
"f6e3b327-6d91-4aa4-bc7e-6cf5b8d065eb","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","08:30","09:50","Industrial and Operational Management","604 Permanent Campus","Mon Aug 17 2026 19:09:10 GMT+0600 (Bangladesh Standard Time)"
"e02d3f7d-b7a4-4cd2-9f12-a51980dd0751","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","08:30","09:50","Industrial and Operational Management","604 Permanent Campus","Mon Aug 17 2026 19:09:10 GMT+0600 (Bangladesh Standard Time)"
"e61b2ee1-1724-4147-9d28-30c95a3605f6","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","15:11","16:30","Project Management","802 Permanent Campus","Mon Aug 17 2026 19:09:10 GMT+0600 (Bangladesh Standard Time)"
"a2a5d55d-d836-4407-a117-8a8f7813220e","533f90de-c719-431f-b773-b62d2e376eb7","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","15:11","16:30","Project Management","802 Permanent Campus","Mon Aug 17 2026 19:09:11 GMT+0600 (Bangladesh Standard Time)"
"423fd55c-aaab-4902-9a27-b9a25c540fd0","d4d5578f-e036-4294-afb5-378c3b338286","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","10:00","11:20","Cyber Security","608 Permanent Campus","Mon Aug 17 2026 19:09:11 GMT+0600 (Bangladesh Standard Time)"
"53e394d7-42b2-456d-af6d-ef90790f2f8d","d4d5578f-e036-4294-afb5-378c3b338286","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","10:00","11:20","Cyber Security","608 Permanent Campus","Mon Aug 17 2026 19:09:11 GMT+0600 (Bangladesh Standard Time)"
"25d8c633-5694-4669-8ec1-6f0a2110a84d","d4d5578f-e036-4294-afb5-378c3b338286","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","14:00","16:30","Cyber Security Laboratory","930 Permanent Campus","Mon Aug 17 2026 19:09:11 GMT+0600 (Bangladesh Standard Time)"
"2559509b-3ce6-4ba3-8843-e162d2618b43","862b3c08-2ebf-4060-a844-79ac378bdf19","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","09:00","10:20","Senior Design Project I","602 Permanent Campus","Mon Aug 17 2026 19:09:12 GMT+0600 (Bangladesh Standard Time)"
"d5eaaf4d-5d64-4bdf-9214-27631a50cb51","862b3c08-2ebf-4060-a844-79ac378bdf19","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","14:00","15:20","Senior Design Project I","602 Permanent Campus","Mon Aug 17 2026 19:09:12 GMT+0600 (Bangladesh Standard Time)"
"bd03bc36-3bd6-4cab-bc93-16c7e14c10ab","862b3c08-2ebf-4060-a844-79ac378bdf19","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","10:00","11:20","Cloud Computing","516 Permanent Campus","Mon Aug 17 2026 19:09:12 GMT+0600 (Bangladesh Standard Time)"
"e3382a3d-3f51-45ba-a85b-5d0c7463f8e9","862b3c08-2ebf-4060-a844-79ac378bdf19","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","10:00","11:20","Cloud Computing","516 Permanent Campus","Mon Aug 17 2026 19:09:13 GMT+0600 (Bangladesh Standard Time)"
"f7bdb74a-e4dd-45f9-920b-0a3f8e3dfd2c","c27452b4-4a1d-49ed-9a3a-f222b1b4ed27","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","08:30","09:50","Signals and Systems","706 Permanent Campus","Mon Aug 17 2026 19:09:13 GMT+0600 (Bangladesh Standard Time)"
"9b242fd1-e80a-4305-92d1-23df5f839c90","c27452b4-4a1d-49ed-9a3a-f222b1b4ed27","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","08:30","09:50","Signals and Systems","706 Permanent Campus","Mon Aug 17 2026 19:09:13 GMT+0600 (Bangladesh Standard Time)"
"07878eb6-cbe5-426b-9ccd-29023f6b6ddf","c27452b4-4a1d-49ed-9a3a-f222b1b4ed27","ff447f26-970d-4ba2-83f5-065236e3dbde","Sun","13:00","15:30","Signals and Systems Laboratory","810 Permanent Campus","Mon Aug 17 2026 19:09:14 GMT+0600 (Bangladesh Standard Time)"
"33117cd9-3fa0-4f0b-96e3-b2274def6f79","c27452b4-4a1d-49ed-9a3a-f222b1b4ed27","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","11:30","12:50","Complex Variables & Fourier Analysis","414 Permanent Campus","Mon Aug 17 2026 19:09:14 GMT+0600 (Bangladesh Standard Time)"
"9d22abbb-00c4-416c-af7e-d0074619a9d6","c27452b4-4a1d-49ed-9a3a-f222b1b4ed27","ff447f26-970d-4ba2-83f5-065236e3dbde","Wed","11:30","12:50","Complex Variables & Fourier Analysis","414 Permanent Campus","Mon Aug 17 2026 19:09:14 GMT+0600 (Bangladesh Standard Time)"
"5067141d-2671-4274-b32a-8fac4c511a1e","1dca2e74-ccf2-4168-a9e6-31bfcf874abd","ff447f26-970d-4ba2-83f5-065236e3dbde","Sat","13:00","14:20","Human Computer Interaction","508 Permanent Campus","Mon Aug 17 2026 19:09:14 GMT+0600 (Bangladesh Standard Time)"
"e378d70b-36cc-46d1-9acb-2bba0ee7eede","1dca2e74-ccf2-4168-a9e6-31bfcf874abd","ff447f26-970d-4ba2-83f5-065236e3dbde","Tue","13:00","14:20","Human Computer Interaction","508 Permanent Campus","Mon Aug 17 2026 19:09:15 GMT+0600 (Bangladesh Standard Time)"
"f3edb7c2-a2c4-41e7-8b98-7893dfde5091","1dca2e74-ccf2-4168-a9e6-31bfcf874abd","ff447f26-970d-4ba2-83f5-065236e3dbde","Mon","10:00","12:30","UI/UX Design Studio","918 Permanent Campus","Mon Aug 17 2026 19:09:15 GMT+0600 (Bangladesh Standard Time)"
